entry_idx,exit_idx,entry_price,exit_price,direction,pnl,candidate,fold
10,17,29912.28125,30445.3515625,-1,-0.019621118624979495,T7_X8,0
46,53,26049.556640625,26047.66796875,1,-0.0018725030333934575,T7_X8,1
25,32,26049.556640625,26047.66796875,1,-0.0018725030333934575,T7_X8,2
4,11,26049.556640625,26047.66796875,1,-0.0018725030333934575,T7_X8,3
48,55,29993.896484375,34538.48046875,-1,-0.15331695901672704,T7_X8,4
29,36,33901.52734375,34667.78125,-1,-0.024402341731699726,T7_X8,5
52,59,36154.76953125,37289.62109375,-1,-0.03318870962845173,T7_X8,5
8,15,33901.52734375,34667.78125,-1,-0.024402341731699726,T7_X8,6
50,57,44080.6484375,41450.22265625,-1,0.057873028289943694,T7_X8,6
49,56,42511.96875,39507.3671875,1,-0.07247660357414051,T7_X8,8
57,62,39845.55078125,42035.59375,1,0.05316330018809934,T7_X8,8
28,35,42511.96875,39507.3671875,1,-0.07247660357414051,T7_X8,9
36,43,39845.55078125,42952.609375,1,0.07617755415171923,T7_X8,9
54,61,47771.27734375,51662.99609375,-1,-0.08326566234761064,T7_X8,9
62,62,52122.546875,52122.546875,-1,-0.0018,T7_X8,9
7,14,42511.96875,39507.3671875,1,-0.07247660357414051,T7_X8,10
15,22,39845.55078125,42952.609375,1,0.07617755415171923,T7_X8,10
38,45,51938.5546875,51304.97265625,-1,0.01039868429266253,T7_X8,10
52,59,61198.3828125,66925.484375,-1,-0.09538256377536528,T7_X8,10
61,62,68498.8828125,69019.7890625,-1,-0.009404594828588103,T7_X8,10
12,19,47771.27734375,51662.99609375,-1,-0.08326566234761064,T7_X8,11
22,29,52284.875,57085.37109375,1,0.09001424061451807,T7_X8,11
31,38,61198.3828125,66925.484375,-1,-0.09538256377536528,T7_X8,11
43,50,71481.2890625,61912.7734375,-1,0.13206042348276237,T7_X8,11
52,59,65491.390625,70744.953125,-1,-0.08201760493805364,T7_X8,11
10,17,61198.3828125,66925.484375,-1,-0.09538256377536528,T7_X8,12
22,29,71481.2890625,61912.7734375,-1,0.13206042348276237,T7_X8,12
30,37,67913.671875,69455.34375,1,0.02090046416924059,T7_X8,12
55,62,65738.7265625,64926.64453125,1,-0.014153175574186496,T7_X8,12
36,43,63811.86328125,66407.2734375,1,0.038872847066238475,T7_X8,13
52,59,59123.43359375,63049.9609375,1,0.06461236993659782,T7_X8,13
2,9,65980.8125,70587.8828125,1,0.06802439497088643,T7_X8,14
13,20,65738.7265625,64926.64453125,1,-0.014153175574186496,T7_X8,14
31,38,59123.43359375,63049.9609375,1,0.06461236993659782,T7_X8,14
45,52,65231.58203125,67929.5625,-1,-0.04316003427691665,T7_X8,14
10,17,59123.43359375,63049.9609375,1,0.06461236993659782,T7_X8,15
24,31,65231.58203125,67929.5625,-1,-0.04316003427691665,T7_X8,15
3,10,65231.58203125,67929.5625,-1,-0.04316003427691665,T7_X8,16
53,60,56662.375,57899.46484375,1,0.02003265074487259,T7_X8,16
32,39,56662.375,57899.46484375,1,0.02003265074487259,T7_X8,17
43,50,65097.1484375,65927.671875,-1,-0.014558215335613179,T7_X8,17
61,62,60680.09375,58116.9765625,1,-0.04403983565450573,T7_X8,17
11,18,56662.375,57899.46484375,1,0.02003265074487259,T7_X8,18
22,29,65097.1484375,65927.671875,-1,-0.014558215335613179,T7_X8,18
33,40,67813.3359375,60680.09375,-1,0.10338937151350784,T7_X8,18
42,49,53991.45703125,59354.515625,1,0.09753161445607751,T7_X8,18
50,57,60609.56640625,59012.79296875,1,-0.02814523775994778,T7_X8,18
58,62,61175.19140625,64333.54296875,1,0.049827980066725626,T7_X8,18
1,8,65097.1484375,65927.671875,-1,-0.014558215335613179,T7_X8,19
12,19,67813.3359375,60680.09375,-1,0.10338937151350784,T7_X8,19
21,28,53991.45703125,59354.515625,1,0.09753161445607751,T7_X8,19
29,36,60609.56640625,59012.79296875,1,-0.02814523775994778,T7_X8,19
37,44,61175.19140625,59027.625,1,-0.036905184910473246,T7_X8,19
54,61,54139.6875,60005.12109375,1,0.10653888898509066,T7_X8,19
1,8,56034.31640625,60609.56640625,1,0.07985085778559944,T7_X8,20
10,17,57560.09765625,60381.9140625,1,0.04722382937398649,T7_X8,20
19,26,64178.9921875,58969.8984375,-1,0.07936509113732335,T7_X8,20
33,40,54139.6875,60005.12109375,1,0.10653888898509066,T7_X8,20
12,19,54139.6875,60005.12109375,1,0.10653888898509066,T7_X8,21
57,62,87955.8125,89845.8515625,-1,-0.023288506657817527,T7_X8,22
36,43,87955.8125,92343.7890625,-1,-0.05168842053502718,T7_X8,23
57,62,96002.1640625,101236.015625,1,0.05271805814598743,T7_X8,23
10,17,75904.859375,87250.4296875,-1,-0.15127093514063966,T7_X8,24
19,26,90558.4765625,97777.28125,-1,-0.08151429027428322,T7_X8,24
36,43,96002.1640625,96675.4296875,1,0.005213025503900995,T7_X8,24
44,51,101173.03125,100041.5390625,1,-0.012983733189767406,T7_X8,24
54,61,97224.7265625,95163.9296875,1,-0.022996221865177847,T7_X8,24
62,62,93530.2265625,93530.2265625,1,-0.0018,T7_X8,24
2,9,94339.4921875,95962.53125,1,0.015404237852735155,T7_X8,25
10,17,95652.46875,96593.5703125,1,0.008038758735644238,T7_X8,25
18,25,99920.7109375,101459.2578125,1,0.013597677424076325,T7_X8,25
32,39,97755.9296875,94164.859375,1,-0.03853506378569267,T7_X8,25
40,47,95163.9296875,98236.2265625,1,0.030484258175222805,T7_X8,25
56,62,94516.5234375,101089.609375,1,0.06774430504256242,T7_X8,25
44,51,103653.0703125,103703.2109375,-1,-0.0022837350678453884,T7_X8,26
23,30,103653.0703125,103703.2109375,-1,-0.0022837350678453884,T7_X8,27
34,41,97688.9765625,96500.09375,1,-0.013970081562266853,T7_X8,27
59,62,84704.2265625,94248.3515625,1,0.11087590045176501,T7_X8,27
2,9,103653.0703125,103703.2109375,-1,-0.0022837350678453884,T7_X8,28
13,20,97688.9765625,96500.09375,1,-0.013970081562266853,T7_X8,28
21,28,97437.5546875,95773.3828125,1,-0.01887936822036742,T7_X8,28
38,45,84704.2265625,89961.7265625,1,0.060268921627195216,T7_X8,28
49,56,78532.0,84075.6875,1,0.0687914467987572,T7_X8,28
59,62,84167.1953125,86054.375,-1,-0.02422179605121911,T7_X8,28
17,24,84704.2265625,89961.7265625,1,0.060268921627195216,T7_X8,29
28,35,78532.0,84075.6875,1,0.0687914467987572,T7_X8,29
58,62,82573.953125,83684.9765625,1,0.011654889773996152,T7_X8,29
1,8,87222.1953125,82862.2109375,1,-0.051787097428344156,T7_X8,30
11,18,83969.1015625,84043.2421875,1,-0.0009170487283966525,T7_X8,30
37,44,82573.953125,84033.8671875,1,0.015880079580179358,T7_X8,30
50,57,93441.890625,94284.7890625,-1,-0.010820562746131829,T7_X8,30
14,21,79235.3359375,84542.390625,1,0.06517838312550539,T7_X8,31
30,37,93699.109375,94207.3125,-1,-0.007223777540574941,T7_X8,31
39,46,96910.0703125,102970.8515625,-1,-0.06434026264201613,T7_X8,31
48,55,104106.359375,106446.0078125,-1,-0.024273636111626827,T7_X8,31
2,9,84033.8671875,93699.109375,-1,-0.11681603473673886,T7_X8,32
10,17,93943.796875,96492.3359375,-1,-0.028928337870897877,T7_X8,32
25,32,102970.8515625,103489.2890625,-1,-0.006834798606917658,T7_X8,32
4,11,102970.8515625,103489.2890625,-1,-0.006834798606917658,T7_X8,33
61,62,107198.265625,108666.7109375,1,0.011898405510000527,T7_X8,38
29,36,121451.3828125,113118.6640625,-1,0.06680950083099739,T7_X8,39
6,13,123513.4765625,115169.765625,-1,0.06575304092892192,T7_X8,40
19,26,107198.265625,111641.7265625,1,0.03965086594072403,T7_X8,40
47,54,95549.1484375,84648.359375,1,-0.11588567465810912,T7_X8,40
55,62,86805.0078125,90394.3125,1,0.039549050912511256,T7_X8,40
